sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,timestamp,lift,thrust
-2.672641106523093,0.3868656640944462,-0.9769692394551972,5.078604252400898,5.017880682075216,-7.08849991904151,15.648237466812134,10.096484934476113,2.082537531162342
-2.672641106523093,-1.0320982398206908,-0.9769692394551972,5.078604252400898,5.017880682075216,-7.08849991904151,15.664093017578125,10.096484934476113,0.6635736272472048
-2.672641106523093,-1.0320982398206908,-0.9769692394551972,5.078604252400898,5.017880682075216,-7.08849991904151,15.680119276046753,10.096484934476113,0.6635736272472048
-6.391093262262162,-1.0320982398206908,-0.9769692394551972,5.078604252400898,5.017880682075216,-7.08849991904151,15.69605278968811,10.096484934476113,4.382025782986274
-6.391093262262162,-1.0320982398206908,-0.9769692394551972,0.910798543903135,5.017880682075216,-7.08849991904151,15.712100982666016,5.9286792259783505,4.382025782986274
-6.391093262262162,-1.0320982398206908,-0.9769692394551972,0.910798543903135,5.017880682075216,-7.08849991904151,15.728243350982666,5.9286792259783505,4.382025782986274
-6.391093262262162,-1.0320982398206908,-2.16591190224934,0.910798543903135,0.9621315990628735,-8.06616724000823,15.744032621383667,1.8729301429660086,3.193083120192131
-6.391093262262162,-0.738756483988611,-2.16591190224934,0.910798543903135,0.9621315990628735,-8.06616724000823,15.760287523269653,1.8729301429660086,3.486424876024211
-6.391093262262162,-0.738756483988611,-2.16591190224934,0.910798543903135,0.9621315990628735,-8.06616724000823,15.776286363601685,1.8729301429660086,3.486424876024211
-6.194706338472184,-0.738756483988611,-2.16591190224934,0.910798543903135,0.9621315990628735,-8.06616724000823,15.792131185531616,1.8729301429660086,3.2900379522342327
-6.194706338472184,-0.738756483988611,-2.16591190224934,4.7641174595682845,0.9621315990628735,-8.06616724000823,15.808035612106323,5.726249058631158,3.2900379522342327
-6.194706338472184,-0.738756483988611,-2.16591190224934,4.7641174595682845,0.9621315990628735,-8.06616724000823,15.824312448501587,5.726249058631158,3.2900379522342327
-6.194706338472184,-0.738756483988611,0.05990272970449535,4.7641174595682845,6.743719637939527,-8.06616724000823,15.840225219726562,11.50783709750781,5.515852584188068
-6.194706338472184,-0.738756483988611,0.05990272970449535,4.7641174595682845,6.743719637939527,-1.9608014018977844,15.856112718582153,11.50783709750781,5.515852584188068
